"","month","year","type","mean_log_pred_price","mean_log_quality","med_log_quality","sd_log_quality","mean_log_Density","med_log_Density","sd_log_Density","max_log_Density","min_log_Density","mean_log_Energy_efficiency","med_log_Energy_efficiency","sd_log_Energy_efficiency","max_log_Energy_efficiency","min_log_Energy_efficiency","mean_log_Speed","med_log_Speed","sd_log_Speed","max_log_Speed","min_log_Speed","date"
"1",1,1997,"Desktop",NA,NA,NA,NA,-3.73988201182212,-3.73988201182212,NA,-3.73988201182212,-3.73988201182212,-3.46212243922989,-3.46212243922989,NA,-3.46212243922989,-3.46212243922989,-2.14814873968963,-2.14814873968963,NA,-2.14814873968963,-2.14814873968963,1997-01-01
"2",1,1998,"Desktop",8.34490856280278,1.54052418008447,1.54052418008447,NA,-2.81266470591066,-2.81266470591066,0.141675775341621,-2.71248480443674,-2.91284460738459,-1.93450331017248,-1.93450331017248,0.20638853384499,-1.78856457833154,-2.08044204201342,-1.21193587960107,-1.21193587960107,0.158848838093294,-1.09961278900169,-1.32425897020044,1998-01-01
"3",1,1998,"Desktop",8.34490856280278,1.54052418008447,1.54052418008447,NA,-2.81266470591066,-2.81266470591066,0.141675775341621,-2.71248480443674,-2.91284460738459,-1.93450331017248,-1.93450331017248,0.20638853384499,-1.78856457833154,-2.08044204201342,-1.21193587960107,-1.21193587960107,0.158848838093294,-1.09961278900169,-1.32425897020044,1998-01-01
"4",1,1999,"Desktop",8.36798702154048,3.15203522193615,3.15203522193615,0.128717022727695,-2.09251362629982,-2.09251362629982,0,-2.09251362629982,-2.09251362629982,-1.10491142854031,-1.10491142854031,0.00344295794796635,-1.10247688962796,-1.10734596745265,-0.959342081400861,-0.959342081400861,0.060883802379132,-0.916290731874155,-1.00239343092757,1999-01-01
"5",1,1999,"Desktop",8.36798702154048,3.15203522193615,3.15203522193615,0.128717022727695,-2.09251362629982,-2.09251362629982,0,-2.09251362629982,-2.09251362629982,-1.10491142854031,-1.10491142854031,0.00344295794796635,-1.10247688962796,-1.10734596745265,-0.959342081400861,-0.959342081400861,0.060883802379132,-0.916290731874155,-1.00239343092757,1999-01-01
"6",1,1999,"Mobile",6.26373623194012,0.118892786638044,0.0846767975250465,0.434782496194089,-2.02648629016063,-1.88157793075921,0.180732477786537,-1.88157793075921,-2.21969743602919,-0.721276132812091,-0.312548700181909,0.574291281266483,-0.186965048734835,-1.34673182562529,-1.17919002976645,-1.20397280432594,0.119837292473678,-1.00239343092757,-1.32425897020044,1999-01-01
"7",1,1999,"Mobile",6.26373623194012,0.118892786638044,0.0846767975250465,0.434782496194089,-2.02648629016063,-1.88157793075921,0.180732477786537,-1.88157793075921,-2.21969743602919,-0.721276132812091,-0.312548700181909,0.574291281266483,-0.186965048734835,-1.34673182562529,-1.17919002976645,-1.20397280432594,0.119837292473678,-1.00239343092757,-1.32425897020044,1999-01-01
"8",1,1999,"Mobile",6.26373623194012,0.118892786638044,0.0846767975250465,0.434782496194089,-2.02648629016063,-1.88157793075921,0.180732477786537,-1.88157793075921,-2.21969743602919,-0.721276132812091,-0.312548700181909,0.574291281266483,-0.186965048734835,-1.34673182562529,-1.17919002976645,-1.20397280432594,0.119837292473678,-1.00239343092757,-1.32425897020044,1999-01-01
"9",1,1999,"Mobile",6.26373623194012,0.118892786638044,0.0846767975250465,0.434782496194089,-2.02648629016063,-1.88157793075921,0.180732477786537,-1.88157793075921,-2.21969743602919,-0.721276132812091,-0.312548700181909,0.574291281266483,-0.186965048734835,-1.34673182562529,-1.17919002976645,-1.20397280432594,0.119837292473678,-1.00239343092757,-1.32425897020044,1999-01-01
"10",1,1999,"Mobile",6.26373623194012,0.118892786638044,0.0846767975250465,0.434782496194089,-2.02648629016063,-1.88157793075921,0.180732477786537,-1.88157793075921,-2.21969743602919,-0.721276132812091,-0.312548700181909,0.574291281266483,-0.186965048734835,-1.34673182562529,-1.17919002976645,-1.20397280432594,0.119837292473678,-1.00239343092757,-1.32425897020044,1999-01-01
"11",1,1999,"Mobile",6.26373623194012,0.118892786638044,0.0846767975250465,0.434782496194089,-2.02648629016063,-1.88157793075921,0.180732477786537,-1.88157793075921,-2.21969743602919,-0.721276132812091,-0.312548700181909,0.574291281266483,-0.186965048734835,-1.34673182562529,-1.17919002976645,-1.20397280432594,0.119837292473678,-1.00239343092757,-1.32425897020044,1999-01-01
"12",1,1999,"Mobile",6.26373623194012,0.118892786638044,0.0846767975250465,0.434782496194089,-2.02648629016063,-1.88157793075921,0.180732477786537,-1.88157793075921,-2.21969743602919,-0.721276132812091,-0.312548700181909,0.574291281266483,-0.186965048734835,-1.34673182562529,-1.17919002976645,-1.20397280432594,0.119837292473678,-1.00239343092757,-1.32425897020044,1999-01-01
"13",1,2000,"Desktop",8.60994878195038,3.26959572570814,3.26959572570814,NA,-1.63454372875936,-1.63454372875936,0.647667240260334,-1.1765738312189,-2.09251362629982,-0.750213018023671,-0.750213018023671,0.377292901276749,-0.483426649037336,-1.01699938701001,-0.426188703065251,-0.426188703065251,0.287149207380426,-0.22314355131421,-0.629233854816292,2000-01-01
"14",1,2000,"Desktop",8.60994878195038,3.26959572570814,3.26959572570814,NA,-1.63454372875936,-1.63454372875936,0.647667240260334,-1.1765738312189,-2.09251362629982,-0.750213018023671,-0.750213018023671,0.377292901276749,-0.483426649037336,-1.01699938701001,-0.426188703065251,-0.426188703065251,0.287149207380426,-0.22314355131421,-0.629233854816292,2000-01-01
"15",1,2000,"Mobile",6.44985465696689,-0.0245755041678114,-0.0245755041678114,0.315403916125249,-1.31218638982331,-1.31218638982331,0,-1.31218638982331,-1.31218638982331,-0.424041240791027,-0.424041240791027,0.397309720412442,-0.143100843256058,-0.704981638325996,-0.470804269929222,-0.470804269929222,0.0565987413804902,-0.430782916092454,-0.510825623765991,2000-01-01
"16",1,2000,"Mobile",6.44985465696689,-0.0245755041678114,-0.0245755041678114,0.315403916125249,-1.31218638982331,-1.31218638982331,0,-1.31218638982331,-1.31218638982331,-0.424041240791027,-0.424041240791027,0.397309720412442,-0.143100843256058,-0.704981638325996,-0.470804269929222,-0.470804269929222,0.0565987413804902,-0.430782916092454,-0.510825623765991,2000-01-01
"17",1,2001,"Desktop",9.21633830115045,3.8581806202747,3.8581806202747,NA,-1.1676051605122,-1.1676051605122,NA,-1.1676051605122,-1.1676051605122,0.113328685307003,0.113328685307003,NA,0.113328685307003,0.113328685307003,-0.22314355131421,-0.22314355131421,NA,-0.22314355131421,-0.22314355131421,2001-01-01
"18",1,2002,"Desktop",10.0539943532905,4.84107276391776,4.86310612456071,0.343685678683832,-0.848610101373244,-0.59783700075562,0.364988683008364,-0.59783700075562,-1.39971738010068,0.345844565909317,0.488352768141205,0.306454896213929,0.58366294794553,-0.126551726122867,0.241034456932337,0.262364264467491,0.201116710037088,0.511025603768657,0,2002-01-01
"19",1,2002,"Desktop",10.0539943532905,4.84107276391776,4.86310612456071,0.343685678683832,-0.848610101373244,-0.59783700075562,0.364988683008364,-0.59783700075562,-1.39971738010068,0.345844565909317,0.488352768141205,0.306454896213929,0.58366294794553,-0.126551726122867,0.241034456932337,0.262364264467491,0.201116710037088,0.511025603768657,0,2002-01-01
"20",1,2002,"Desktop",10.0539943532905,4.84107276391776,4.86310612456071,0.343685678683832,-0.848610101373244,-0.59783700075562,0.364988683008364,-0.59783700075562,-1.39971738010068,0.345844565909317,0.488352768141205,0.306454896213929,0.58366294794553,-0.126551726122867,0.241034456932337,0.262364264467491,0.201116710037088,0.511025603768657,0,2002-01-01
"21",1,2002,"Desktop",10.0539943532905,4.84107276391776,4.86310612456071,0.343685678683832,-0.848610101373244,-0.59783700075562,0.364988683008364,-0.59783700075562,-1.39971738010068,0.345844565909317,0.488352768141205,0.306454896213929,0.58366294794553,-0.126551726122867,0.241034456932337,0.262364264467491,0.201116710037088,0.511025603768657,0,2002-01-01
"22",1,2002,"Desktop",10.0539943532905,4.84107276391776,4.86310612456071,0.343685678683832,-0.848610101373244,-0.59783700075562,0.364988683008364,-0.59783700075562,-1.39971738010068,0.345844565909317,0.488352768141205,0.306454896213929,0.58366294794553,-0.126551726122867,0.241034456932337,0.262364264467491,0.201116710037088,0.511025603768657,0,2002-01-01
"23",1,2004,"Desktop",11.1913654089355,4.93591994331121,4.93591994331121,NA,-0.608729838337838,-0.608729838337838,NA,-0.608729838337838,-0.608729838337838,0.953781340798312,0.953781340798312,NA,0.953781340798312,0.953781340798312,0.78845736036427,0.78845736036427,NA,0.78845736036427,0.78845736036427,2004-01-01
"24",1,2004,"Mobile",5.92659341084419,0.725543369943167,0.824997068530306,0.574362182976002,-0.206089163424319,-0.0750351863455115,0.262107954157616,-0.0750351863455115,-0.599251094660743,1.48931226600042,1.3880945020965,0.492210500451141,2.17475172148416,1.0063083383245,0.172886474798243,0.222342910630723,0.29052462928638,0.470003629245736,-0.22314355131421,2004-01-01
"25",1,2004,"Mobile",5.92659341084419,0.725543369943167,0.824997068530306,0.574362182976002,-0.206089163424319,-0.0750351863455115,0.262107954157616,-0.0750351863455115,-0.599251094660743,1.48931226600042,1.3880945020965,0.492210500451141,2.17475172148416,1.0063083383245,0.172886474798243,0.222342910630723,0.29052462928638,0.470003629245736,-0.22314355131421,2004-01-01
"26",1,2004,"Mobile",5.92659341084419,0.725543369943167,0.824997068530306,0.574362182976002,-0.206089163424319,-0.0750351863455115,0.262107954157616,-0.0750351863455115,-0.599251094660743,1.48931226600042,1.3880945020965,0.492210500451141,2.17475172148416,1.0063083383245,0.172886474798243,0.222342910630723,0.29052462928638,0.470003629245736,-0.22314355131421,2004-01-01
"27",1,2004,"Mobile",5.92659341084419,0.725543369943167,0.824997068530306,0.574362182976002,-0.206089163424319,-0.0750351863455115,0.262107954157616,-0.0750351863455115,-0.599251094660743,1.48931226600042,1.3880945020965,0.492210500451141,2.17475172148416,1.0063083383245,0.172886474798243,0.222342910630723,0.29052462928638,0.470003629245736,-0.22314355131421,2004-01-01
"28",1,2005,"Mobile",5.53193513346722,1.00551079643756,1.00551079643756,NA,-0.0750351863455115,-0.0750351863455115,NA,-0.0750351863455115,-0.0750351863455115,2.63905732961526,2.63905732961526,NA,2.63905732961526,2.63905732961526,0,0,NA,0,0,2005-01-01
"29",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"30",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"31",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"32",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"33",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"34",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"35",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"36",1,2006,"Desktop",12.0405553722891,5.89846440601858,6.01010544254364,0.409154206608082,0.472503115896766,0.51747016661711,0.127186079441761,0.517470298934982,0.157733628536487,2.29940857581822,2.25535320509094,0.350449631038882,2.8220532619431,1.7060695327512,0.621454718423404,0.558569796640997,0.178314946249611,0.955511445027436,0.405465108108164,2006-01-01
"37",1,2007,"Desktop",11.8099503551483,6.17693773247397,6.17564849299477,0.628899149651477,0.443344645504351,0.462967053531397,0.239401879541402,0.710478619729455,0.136965855225157,2.41298579337599,2.26141968128102,0.901850934089572,3.59771068668568,1.53139312425623,0.757342047487936,0.731627701128009,0.424181294374489,1.28093384546206,0.285178942233662,2007-01-01
"38",1,2007,"Desktop",11.8099503551483,6.17693773247397,6.17564849299477,0.628899149651477,0.443344645504351,0.462967053531397,0.239401879541402,0.710478619729455,0.136965855225157,2.41298579337599,2.26141968128102,0.901850934089572,3.59771068668568,1.53139312425623,0.757342047487936,0.731627701128009,0.424181294374489,1.28093384546206,0.285178942233662,2007-01-01
"39",1,2007,"Desktop",11.8099503551483,6.17693773247397,6.17564849299477,0.628899149651477,0.443344645504351,0.462967053531397,0.239401879541402,0.710478619729455,0.136965855225157,2.41298579337599,2.26141968128102,0.901850934089572,3.59771068668568,1.53139312425623,0.757342047487936,0.731627701128009,0.424181294374489,1.28093384546206,0.285178942233662,2007-01-01
"40",1,2007,"Desktop",11.8099503551483,6.17693773247397,6.17564849299477,0.628899149651477,0.443344645504351,0.462967053531397,0.239401879541402,0.710478619729455,0.136965855225157,2.41298579337599,2.26141968128102,0.901850934089572,3.59771068668568,1.53139312425623,0.757342047487936,0.731627701128009,0.424181294374489,1.28093384546206,0.285178942233662,2007-01-01
"41",1,2007,"Mobile",5.99071103951314,0.870511995736747,0.870511995736747,NA,0.710478636928767,0.710478636928767,NA,0.710478636928767,0.710478636928767,2.74212951475507,2.74212951475507,NA,2.74212951475507,2.74212951475507,0.470003629245736,0.470003629245736,NA,0.470003629245736,0.470003629245736,2007-01-01
"42",1,2007,"Server",7.21346873087668,1.01505044741865,1.0197417104504,0.503794717701194,0.559471280087569,0.559471280087569,0.174368256383703,0.710478619729455,0.408463940445684,2.08147129150884,2.08418052343938,0.520973383379385,2.58797904970442,1.56954506945216,0.753412781915766,0.756121979721334,0.101918343031481,0.8754687373539,0.625938430866495,2007-01-01
"43",1,2007,"Server",7.21346873087668,1.01505044741865,1.0197417104504,0.503794717701194,0.559471280087569,0.559471280087569,0.174368256383703,0.710478619729455,0.408463940445684,2.08147129150884,2.08418052343938,0.520973383379385,2.58797904970442,1.56954506945216,0.753412781915766,0.756121979721334,0.101918343031481,0.8754687373539,0.625938430866495,2007-01-01
"44",1,2007,"Server",7.21346873087668,1.01505044741865,1.0197417104504,0.503794717701194,0.559471280087569,0.559471280087569,0.174368256383703,0.710478619729455,0.408463940445684,2.08147129150884,2.08418052343938,0.520973383379385,2.58797904970442,1.56954506945216,0.753412781915766,0.756121979721334,0.101918343031481,0.8754687373539,0.625938430866495,2007-01-01
"45",1,2007,"Server",7.21346873087668,1.01505044741865,1.0197417104504,0.503794717701194,0.559471280087569,0.559471280087569,0.174368256383703,0.710478619729455,0.408463940445684,2.08147129150884,2.08418052343938,0.520973383379385,2.58797904970442,1.56954506945216,0.753412781915766,0.756121979721334,0.101918343031481,0.8754687373539,0.625938430866495,2007-01-01
"46",1,2008,"Desktop",12.4723708957664,7.42983378559263,7.53280990312343,0.197442823968138,1.71095822715037,1.35754737094549,1.44109459369237,4.52540521748313,0.310154661637137,2.55100391948914,2.8238484535641,0.788907381341584,2.99550124686938,0.949576560698087,0.940335982609131,0.982078472412158,0.243111810327013,1.15373158788919,0.470003629245736,2008-01-01
"47",1,2008,"Desktop",12.4723708957664,7.42983378559263,7.53280990312343,0.197442823968138,1.71095822715037,1.35754737094549,1.44109459369237,4.52540521748313,0.310154661637137,2.55100391948914,2.8238484535641,0.788907381341584,2.99550124686938,0.949576560698087,0.940335982609131,0.982078472412158,0.243111810327013,1.15373158788919,0.470003629245736,2008-01-01
"48",1,2008,"Desktop",12.4723708957664,7.42983378559263,7.53280990312343,0.197442823968138,1.71095822715037,1.35754737094549,1.44109459369237,4.52540521748313,0.310154661637137,2.55100391948914,2.8238484535641,0.788907381341584,2.99550124686938,0.949576560698087,0.940335982609131,0.982078472412158,0.243111810327013,1.15373158788919,0.470003629245736,2008-01-01
"49",1,2008,"Desktop",12.4723708957664,7.42983378559263,7.53280990312343,0.197442823968138,1.71095822715037,1.35754737094549,1.44109459369237,4.52540521748313,0.310154661637137,2.55100391948914,2.8238484535641,0.788907381341584,2.99550124686938,0.949576560698087,0.940335982609131,0.982078472412158,0.243111810327013,1.15373158788919,0.470003629245736,2008-01-01
"50",1,2008,"Desktop",12.4723708957664,7.42983378559263,7.53280990312343,0.197442823968138,1.71095822715037,1.35754737094549,1.44109459369237,4.52540521748313,0.310154661637137,2.55100391948914,2.8238484535641,0.788907381341584,2.99550124686938,0.949576560698087,0.940335982609131,0.982078472412158,0.243111810327013,1.15373158788919,0.470003629245736,2008-01-01
"51",1,2008,"Desktop",12.4723708957664,7.42983378559263,7.53280990312343,0.197442823968138,1.71095822715037,1.35754737094549,1.44109459369237,4.52540521748313,0.310154661637137,2.55100391948914,2.8238484535641,0.788907381341584,2.99550124686938,0.949576560698087,0.940335982609131,0.982078472412158,0.243111810327013,1.15373158788919,0.470003629245736,2008-01-01
"52",1,2008,"Mobile",7.18647074926393,1.04367899860606,1.32655862225171,0.514393315959574,1.21675838758857,1.34332832525352,0.283018984526741,1.34332832525352,0.710478636928767,3.25023954048818,3.3362778354104,0.202001180782028,3.41632054333018,2.91875305053257,0.903765535233205,0.916290731874155,0.106844269084334,1.02961941718116,0.741937344729377,2008-01-01
"53",1,2008,"Mobile",7.18647074926393,1.04367899860606,1.32655862225171,0.514393315959574,1.21675838758857,1.34332832525352,0.283018984526741,1.34332832525352,0.710478636928767,3.25023954048818,3.3362778354104,0.202001180782028,3.41632054333018,2.91875305053257,0.903765535233205,0.916290731874155,0.106844269084334,1.02961941718116,0.741937344729377,2008-01-01
"54",1,2008,"Mobile",7.18647074926393,1.04367899860606,1.32655862225171,0.514393315959574,1.21675838758857,1.34332832525352,0.283018984526741,1.34332832525352,0.710478636928767,3.25023954048818,3.3362778354104,0.202001180782028,3.41632054333018,2.91875305053257,0.903765535233205,0.916290731874155,0.106844269084334,1.02961941718116,0.741937344729377,2008-01-01
"55",1,2008,"Mobile",7.18647074926393,1.04367899860606,1.32655862225171,0.514393315959574,1.21675838758857,1.34332832525352,0.283018984526741,1.34332832525352,0.710478636928767,3.25023954048818,3.3362778354104,0.202001180782028,3.41632054333018,2.91875305053257,0.903765535233205,0.916290731874155,0.106844269084334,1.02961941718116,0.741937344729377,2008-01-01
"56",1,2008,"Mobile",7.18647074926393,1.04367899860606,1.32655862225171,0.514393315959574,1.21675838758857,1.34332832525352,0.283018984526741,1.34332832525352,0.710478636928767,3.25023954048818,3.3362778354104,0.202001180782028,3.41632054333018,2.91875305053257,0.903765535233205,0.916290731874155,0.106844269084334,1.02961941718116,0.741937344729377,2008-01-01
"57",1,2008,"Server",7.78252484993477,1.84802621830408,1.7648055533054,0.430083117691039,1.19662548683267,1.34332840328522,0.293405832905118,1.34332840328522,0.756516737474989,2.93962482989504,3.0389442224204,0.322233275886263,3.19570422495136,2.484906649788,1.00931455115239,1.01117759203365,0.0781621738154687,1.09861228866811,0.916290731874155,2008-01-01
"58",1,2008,"Server",7.78252484993477,1.84802621830408,1.7648055533054,0.430083117691039,1.19662548683267,1.34332840328522,0.293405832905118,1.34332840328522,0.756516737474989,2.93962482989504,3.0389442224204,0.322233275886263,3.19570422495136,2.484906649788,1.00931455115239,1.01117759203365,0.0781621738154687,1.09861228866811,0.916290731874155,2008-01-01
"59",1,2008,"Server",7.78252484993477,1.84802621830408,1.7648055533054,0.430083117691039,1.19662548683267,1.34332840328522,0.293405832905118,1.34332840328522,0.756516737474989,2.93962482989504,3.0389442224204,0.322233275886263,3.19570422495136,2.484906649788,1.00931455115239,1.01117759203365,0.0781621738154687,1.09861228866811,0.916290731874155,2008-01-01
"60",1,2008,"Server",7.78252484993477,1.84802621830408,1.7648055533054,0.430083117691039,1.19662548683267,1.34332840328522,0.293405832905118,1.34332840328522,0.756516737474989,2.93962482989504,3.0389442224204,0.322233275886263,3.19570422495136,2.484906649788,1.00931455115239,1.01117759203365,0.0781621738154687,1.09861228866811,0.916290731874155,2008-01-01
"61",1,2009,"Desktop",12.8169649194092,7.29429731141604,7.2636496279316,0.322736173649701,1.50265509633532,1.71577363242557,0.457345145405838,2.03647545335737,1.02262638173405,2.77550459158715,2.79397404249488,0.533928482590466,3.57519382511011,2.24821013209345,0.987295529536835,0.993251773010283,0.0874126274792951,1.07500242302898,0.845868267577609,2009-01-01
"62",1,2009,"Desktop",12.8169649194092,7.29429731141604,7.2636496279316,0.322736173649701,1.50265509633532,1.71577363242557,0.457345145405838,2.03647545335737,1.02262638173405,2.77550459158715,2.79397404249488,0.533928482590466,3.57519382511011,2.24821013209345,0.987295529536835,0.993251773010283,0.0874126274792951,1.07500242302898,0.845868267577609,2009-01-01
"63",1,2009,"Desktop",12.8169649194092,7.29429731141604,7.2636496279316,0.322736173649701,1.50265509633532,1.71577363242557,0.457345145405838,2.03647545335737,1.02262638173405,2.77550459158715,2.79397404249488,0.533928482590466,3.57519382511011,2.24821013209345,0.987295529536835,0.993251773010283,0.0874126274792951,1.07500242302898,0.845868267577609,2009-01-01
"64",1,2009,"Desktop",12.8169649194092,7.29429731141604,7.2636496279316,0.322736173649701,1.50265509633532,1.71577363242557,0.457345145405838,2.03647545335737,1.02262638173405,2.77550459158715,2.79397404249488,0.533928482590466,3.57519382511011,2.24821013209345,0.987295529536835,0.993251773010283,0.0874126274792951,1.07500242302898,0.845868267577609,2009-01-01
"65",1,2009,"Desktop",12.8169649194092,7.29429731141604,7.2636496279316,0.322736173649701,1.50265509633532,1.71577363242557,0.457345145405838,2.03647545335737,1.02262638173405,2.77550459158715,2.79397404249488,0.533928482590466,3.57519382511011,2.24821013209345,0.987295529536835,0.993251773010283,0.0874126274792951,1.07500242302898,0.845868267577609,2009-01-01
"66",1,2010,"Desktop",12.0860362890798,7.51597729248179,7.38574454988484,0.334893533574506,1.11245684440867,1.02262638173405,0.456492325382238,1.55097145399435,0.466501253080466,2.67103141419801,2.60889262956899,0.384126320415322,3.31947707315846,2.21046980408624,0.915584709200623,0.955511445027436,0.201745080726807,1.12167756159911,0.512823626428664,2010-01-01
"67",1,2010,"Desktop",12.0860362890798,7.51597729248179,7.38574454988484,0.334893533574506,1.11245684440867,1.02262638173405,0.456492325382238,1.55097145399435,0.466501253080466,2.67103141419801,2.60889262956899,0.384126320415322,3.31947707315846,2.21046980408624,0.915584709200623,0.955511445027436,0.201745080726807,1.12167756159911,0.512823626428664,2010-01-01
"68",1,2010,"Desktop",12.0860362890798,7.51597729248179,7.38574454988484,0.334893533574506,1.11245684440867,1.02262638173405,0.456492325382238,1.55097145399435,0.466501253080466,2.67103141419801,2.60889262956899,0.384126320415322,3.31947707315846,2.21046980408624,0.915584709200623,0.955511445027436,0.201745080726807,1.12167756159911,0.512823626428664,2010-01-01
"69",1,2010,"Desktop",12.0860362890798,7.51597729248179,7.38574454988484,0.334893533574506,1.11245684440867,1.02262638173405,0.456492325382238,1.55097145399435,0.466501253080466,2.67103141419801,2.60889262956899,0.384126320415322,3.31947707315846,2.21046980408624,0.915584709200623,0.955511445027436,0.201745080726807,1.12167756159911,0.512823626428664,2010-01-01
"70",1,2010,"Desktop",12.0860362890798,7.51597729248179,7.38574454988484,0.334893533574506,1.11245684440867,1.02262638173405,0.456492325382238,1.55097145399435,0.466501253080466,2.67103141419801,2.60889262956899,0.384126320415322,3.31947707315846,2.21046980408624,0.915584709200623,0.955511445027436,0.201745080726807,1.12167756159911,0.512823626428664,2010-01-01
"71",1,2010,"Desktop",12.0860362890798,7.51597729248179,7.38574454988484,0.334893533574506,1.11245684440867,1.02262638173405,0.456492325382238,1.55097145399435,0.466501253080466,2.67103141419801,2.60889262956899,0.384126320415322,3.31947707315846,2.21046980408624,0.915584709200623,0.955511445027436,0.201745080726807,1.12167756159911,0.512823626428664,2010-01-01
"72",1,2010,"Desktop",12.0860362890798,7.51597729248179,7.38574454988484,0.334893533574506,1.11245684440867,1.02262638173405,0.456492325382238,1.55097145399435,0.466501253080466,2.67103141419801,2.60889262956899,0.384126320415322,3.31947707315846,2.21046980408624,0.915584709200623,0.955511445027436,0.201745080726807,1.12167756159911,0.512823626428664,2010-01-01
"73",1,2010,"Mobile",6.68055180526466,2.00384526518566,2.00384526518566,NA,1.34332832525352,1.34332832525352,NA,1.34332832525352,1.34332832525352,3.15395627882986,3.15395627882986,NA,3.15395627882986,3.15395627882986,0.693147180559945,0.693147180559945,NA,0.693147180559945,0.693147180559945,2010-01-01
"74",1,2011,"Desktop",12.0692261597952,7.3582303663213,7.3582303663213,NA,1.3143475023188,1.3143475023188,0.334636686790693,1.5509713727823,1.0777236318553,2.91819473216461,2.91819473216461,0.266198919703937,3.1064257934318,2.72996367089743,1.05231092010507,1.05231092010507,0.0320906311856208,1.07500242302898,1.02961941718116,2011-01-01
"75",1,2011,"Desktop",12.0692261597952,7.3582303663213,7.3582303663213,NA,1.3143475023188,1.3143475023188,0.334636686790693,1.5509713727823,1.0777236318553,2.91819473216461,2.91819473216461,0.266198919703937,3.1064257934318,2.72996367089743,1.05231092010507,1.05231092010507,0.0320906311856208,1.07500242302898,1.02961941718116,2011-01-01
"76",1,2011,"Mobile",6.25399155286078,1.42524431038235,1.40493298124275,0.423157826849855,1.41254267442978,1.34332832525352,0.119882769386095,1.5509713727823,1.34332832525352,3.52704435425264,3.293718221038,0.453806649777744,4.05004430332552,3.23737053839441,0.450567638783424,0.336472236621213,0.33996965438151,0.832909122935104,0.182321556793955,2011-01-01
"77",1,2011,"Mobile",6.25399155286078,1.42524431038235,1.40493298124275,0.423157826849855,1.41254267442978,1.34332832525352,0.119882769386095,1.5509713727823,1.34332832525352,3.52704435425264,3.293718221038,0.453806649777744,4.05004430332552,3.23737053839441,0.450567638783424,0.336472236621213,0.33996965438151,0.832909122935104,0.182321556793955,2011-01-01
"78",1,2011,"Mobile",6.25399155286078,1.42524431038235,1.40493298124275,0.423157826849855,1.41254267442978,1.34332832525352,0.119882769386095,1.5509713727823,1.34332832525352,3.52704435425264,3.293718221038,0.453806649777744,4.05004430332552,3.23737053839441,0.450567638783424,0.336472236621213,0.33996965438151,0.832909122935104,0.182321556793955,2011-01-01
"79",1,2012,"Mobile",6.20094333863901,1.31197330101857,1.30838451870898,0.207446843100932,1.48976167275586,1.5609530452468,0.110289235958482,1.56095309164263,1.34737888137815,3.63215323143514,3.61298621673204,0.246107167017382,3.9394092608543,3.35080578588535,0.461474956825488,0.403237932933474,0.206743649981711,0.832909122935104,0.262364264467491,2012-01-01
